,_id,azienda,link,luogo,titolo
312,a_4808f0455287391862e3721148562f5a,HRCommunity Academy srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",IT SECURITY ANALYST
313,a_67a68a6ac5ab6c2c883479f102d82221,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - Sales Analyst Junior
314,a_09562a46c3f17ad0bfb717a06c124c4a,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",Business Analyst
315,a_b80dc7fe0126af0651eb330d079089a1,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Assago, Milano
",PROCESS ANALYST ENGINEER
316,a_9f2544bab7fc2029f9bc45c17e2096a6,Adami & Associati,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SENIOR ANALYST/ASSOCIATE – CORPORATE FINANCE – MILANO
317,a_e3b9adc32275e4f6bedccb17fc6cab67,Adami & Associati,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR FINANCE ANALYST - MILANO
318,a_266aeb0e6959d5a09fb3d48a9f6cf789,Randstad,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vimercate, Monza Brianza
",Senior Credit Analyst
319,a_580bd7869ad45341e5ac28b41238c3d6,Eitos Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Udine
",Oracle JD Edwards Business Analyst & Developer
320,a_811b6021b4341514a29750da15c7ed6d,Openjobmetis,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Pescara
",SOC Security Analyst Senior
321,a_d21f0c7e09ce1f84b509a49bd33a83f4,Openjobmetis,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Pescara
",Data Visualization Analyst Junior
322,a_3a408edf28d9cbd1c3c850868f6d959f,Lutech Spa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Stagista/Junior per attività Business/Data Analyst - PMO
323,a_238dbaef96dbd99d96ed2a504f32c921,Randstad,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vimercate, Monza Brianza
",Senior Credit Analyst
324,a_d7aa7d8b24adf1b8b6bab3166de1ceea,Randstad,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",IT ANALYST
325,a_9862f14a40eed433fbe8b96d6a8bd3bc,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Segrate, Milano
",BUSINESS ANALYST
326,a_b351f6116ba04a8176a6bc78789f78f4,Progetto Lavoro,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR PERFORMANCE ANALYST
327,a_090055a3593d4ecf764dbb035602e61f,Gruppo Fincons,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vimercate, Monza Brianza
",N. 3 ANALYST BANKING
328,a_dc9cfb291de08a90a6134635145dc256,Etjca,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Cinisello Balsamo, Milano
",STAGE MARKETING ANALYST- EDITORIA
329,a_f0830816cacb246a02ada33a58d708ab,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","Junior, Corporate Performance Management, Data Visualization Analyst"
330,a_26fe2663498b5691fad9b6ed08e6a31c,Intesa Sanpaolo,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Audit Analyst - Internship
331,a_e2891617ab70a208183150247134f27e,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","Junior,Corporate Performance Management, Data Visualization Analyst"
332,a_e9dbd7e5958a7e81a5b17d7dd6e6ece0,Clariter,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior User & Customer Experience Analyst - Psicologo
333,a_d5604764c5393f13f65b73d56e722550,Clariter,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior User & Customer Experience Analyst - Sociologo
334,a_3982f57316f57d05d24b5ab36a544d72,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - NPL Analyst
335,a_7608427d2df4b388afaa34761731a5a5,Immobiliare.it,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",ProntoPro.it - Junior Analyst
336,a_6efc7850c8d2ec9a7b27a941eb639476,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",Supply Chain Analyst Import
337,a_21b2ecd06739fff67db1cd1a7c441a7b,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Performance Management and Reporting Analyst
338,a_b0ceeb2ff9614ab2629061ade30bc896,Arkigest,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Ivrea, Torino
",Test analyst
339,a_2ccac9978473c00c6661f873f498298b,ARKIGEST S.R.L.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Ivrea, Torino
",Test Analyst
340,a_aef63a777948e126f9c214c9e707ca17,Intesa Sanpaolo,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Market Conformity Analyst
341,a_ae383e1f643f8cf0814f874ce0879d71,Zurich,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Product/Market Analyst
342,a_4f11eb1cbce4ccb824df84c34c95994b,MediaWorld,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Monza e Brianza
",Junior Pricing Analyst (Stage)
343,a_1fc4fa5a96816f606155e6c21586642d,Orienta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst Senior
344,a_ddb7c22f0c33c75bf029893647afd977,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Business Analyst CDFS (Common Dealer Financial System)
345,a_aa1c4d6bcc467c7ebb31c90d48cf4767,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",SAP Business Analyst (modulo MM o PP)
346,a_904985fc2cbb210fde774cab1ac7ea89,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",SAP Business Analyst (moduli FI-CO)
347,a_e4604621842af47248e505f01e08cdb4,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",SAP Business Analyst (moduli FI-CO e PS)
348,a_04a06de5a0df452e3afabc2cda6d4551,ADHR Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",SAP FUNCTIONAL ANALYST
349,a_713fe5f36c087f7f7f18e9d5b462d5c0,Ricercamy,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",BUSINESS ANALYST
350,a_90d944f1f2c3eedd59405c184ca57720,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Data Analyst
351,a_6183f5eb4cc3361a777bba6828640b46,Sysdata SpA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",Data Analyst
352,a_ca696f60da6a5c040ae8fedd7ea2eb97,Facile.it,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Junior Marketing Analyst
353,a_98a20d6005f9fe76888bd10b384aaa6b,Sida Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Verona
",Business Innovation Analyst - Verona
354,a_b26d7c280112d31f49a7dd8e3c9eb0d4,SharKom Srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",SYSTEM ANALYST
355,a_02d81161db0648bf4ea50c56ef63995e,Sida Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Padova
",Business Analyst e Big Data Analyst - Padova
356,a_835b32f2984e567f7085275c2724dc71,Page Personnel IT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Milano
",Demand Planner e Retail Business Analyst
357,a_c94ff9cba0591dc2314c81f1b1a37ca4,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Analyst M&A Investmet Banking
358,a_ee3f78cf9d2d152fc019be024cb42eb6,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Accounting Analyst - SAP
359,a_c8d819f1446b640e2913a71086d47c43,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - Sales Analyst Junior
360,a_66279f919a84ad103669a7edb17ad674,Dedalus,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Catania
",Business Analyst Junior (Stage)
361,a_10a648c38742ee559d1ecb9734508b28,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",Test Analyst con conoscenze Java
362,a_692ca7431ccfbd5136b42d84e66c17d5,Wyser,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Chieti
",Security Analyst
363,a_e4479f2ee38efa6e3112137d11dce257,Calzedonia,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Avio, Trento
",RETAIL ALLOCATION ANALYST
364,a_503dffcb8819dc485753c5652d0aba40,Mediatica,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst Jr e Middle (Area Contabilità)
365,a_e46d46a97d2ae14a4ba115384aa7765d,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Salesforce IT Analyst Junior
366,a_2652c2193bddfa4cdc39e8920c4ce991,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Salesforce IT Analyst
367,a_7799dac029aa2cfc05182adfaf2ced3a,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Napoli
",Business Analyst - Area Industria - Napoli - T23A7024
368,a_036913491c6055274d04f258a4e6de06,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Salesforce IT Analyst Senior
369,a_8c198c1d4ee79f1c4a5f01655c3aca3e,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Napoli
",Business Analyst - Area Industria - Napoli - T23A6956
370,a_337991cc4a5c513fdde67610d18296d3,AXA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",IT Senior Business Analyst L&S
371,a_078c111dc261a7ce441d2cc6d638a3ae,AXA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",IT Senior Business Analyst L&S
372,a_b7fc9dbb30b0259e04e4cbd0504839ce,Horsa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst - Qlik Junior Consultant
373,a_243f6658e1bc5ae2c23b65f40ce7db2c,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SERVICE DESK - TECHNICAL SUPPORT/ANALYST MILANO - T23A6943
374,a_72578a72d628b28f8a0bfbcf09b2880a,Deloitte,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","Analyst, Managed Services, Oracle HCM"
375,a_a331275d92e0ec36de28b717664f11e8,MConsulting srl,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",BUSINESS ANALYST appartenente alle Categorie Protette (ART 18)
376,a_493c3a3400a17a4c1ad7992a72b23719,Covisian SpA,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Beinette, Cuneo
",BUSINESS ANALYST
377,a_42a880fb2e8d803e2163b255cc0c4737,Proxima Informatica,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Business Analyst - Reporting Services
378,a_849774fd193e70cb4feb07de089d1a31,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Napoli
",Business Analyst - Area Industria - Napoli - T23A6847
379,a_eb5218c26df51b3115e255e15a134eef,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Cyber Security Analyst
380,a_cdda8649fa5ff9df86aece216c0e91b9,ADVANT S.R.L.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Data Scientist & Big Data Analyst
381,a_4366a0c55a940a5534f18646e8d2ba30,ADVANT S.R.L.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Data Scientist & Big Data Analyst
382,a_e7066da626997bfa04da6561caff5e5f,Adecco,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Terranuova Bracciolini, Arezzo
",Procurement & Logistics Analyst
383,a_460eb79338590f1350587d1a263aca8c,Adecco,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Terranuova Bracciolini, Arezzo
",Procurement and Logistics Analyst
384,a_383c5f31f9096316a498b68ffd11fd35,Etjca,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Cinisello Balsamo, Milano
",STAGE MARKETING ANALYST- EDITORIA
385,a_e82094a29581eb32eff7811525737db5,Michael Page,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Milano
",Interim Business Analyst
386,a_0dcfde81193565144295bd4f36d30345,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SERVICE DESK - TECHNICAL SUPPORT/ANALYST MILANO - T23A6821
387,a_e08a194ee333c248be2e928244c49d99,Lavoropiù,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",DATA ANALYST
388,a_0fc07a1da19b14ffeab3b1efe19df457,e-work,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",MARKETING ANALYST
389,a_32f0b9b3f4abc16fdb469e287b73c53c,Gabetti,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Real Estate Analyst
390,a_3437763a4a8a09df64110c6d9f9fc10d,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lombardia
",BUSINESS ANALYST
391,a_e79c4dff76c9b77e90e09b46f334de22,Intesa Sanpaolo,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Stage Business Analyst Retail & Luxury
392,a_bdaf1c8ed7e5d9ede26291dab13c9194,Intesa Sanpaolo,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Stage Business Analyst Food & Beverage
393,a_1d88b14e5ced5016644dce0e762bffc8,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Intelligence Analyst
394,a_73f8c01fa1f453fb23144bc414ab70a8,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",PM/Business Analyst in ambito QlikView / QlikSense
395,a_d4c7ac2f4a3a7a99bf1df13d71ff5a1a,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Assago, Milano
",SERVICE DESK - TECHNICAL SUPPORT/ANALYST - T23A6676
396,a_c517a29794931e4eee33eb916d0ab649,sqs software quality systems italia spa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior Data Analyst e Reporting (Stage) – Roma
397,a_1f18a8434955af91de63bccd6dea711b,sqs software quality systems italia spa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",Test Analyst – Lecce
398,a_36122cb413d6bfc5ce9accb1f8c27a98,sqs software quality systems italia spa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Lecce
",Test Analyst
399,a_a0bc9bbf101231d62684dd970d5c34c9,sqs software quality systems italia spa,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",IT Analyst Junior (Stage) – Roma
400,a_b772e3f622b1d911e1490bc7c60dbfcd,Adecco,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vittorio Veneto, Treviso
",SAP ANALYST DEVELOPER
401,a_00fa0071865d74579936cb64ecb160da,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SERVICE DESK - TECHNICAL SUPPORT/ANALYST - T23A6632
402,a_88650bfbe665f4ebff17536585b134f0,HERTZ ITALIANA s.r.l con socio unico,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Tirocinio Operations Analyst - Laureato/a in materie tecniche
403,a_562af415df7248245a53d932388be15b,Michael Page,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Roma
",Marketing Intelligence&Strategic Analyst
404,a_babba35e760b4edd89b74390cf7e1364,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - Legal/Contract Analyst
405,a_78ff4da1ea6cc40833e4e9edbb2a0bda,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",SERVICE DESK - TECHNICAL SUPPORT/ANALYST - T23A6588
406,a_886798209563ba919cc8c1e03c941e0a,Wyser,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR SUPPLY CHAIN ANALYST & PLANNER
407,a_346ab1e7f112ee9d06dc5459cb5d618b,Wyser,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",JUNIOR SUPPLY CHAIN ANALYST & PLANNER
408,a_446345a3980085141735b25b4ea9c894,Areajob,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Faenza, Ravenna
",Data analyst junior a Faenza
409,a_01f4060ba7a0ce039111f64ac86f2b51,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Assago, Milano
",PROCESS ANALYST ENGINEER
410,a_c6ef692d355532062c98daa2016f24f8,AXCENT,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Assago, Milano
",SERVICE DESK - TECHNICAL SUPPORT/ANALYST - T23A6496
411,a_4ea9ad1abf5708f8867ce7e3fc3b8c03,INplacement,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",FINANCIAL ANALYST
412,a_c59c78e5dbe6f60a78447c1df76f0ac3,Adami & Associati,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",SUPPORT SPECIALIST SUPPORT ANALYST
413,a_b1c980d840afd87d5f4d5a852accf135,S&You,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",SECURITY GOVERNANCE ANALYST
414,a_29d2e5f4b112ca4cf74a2ee6ae89dac6,Mediatica,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Business Analyst
415,a_13f5015f21577f7bc8e7a0e4d8d9b431,Be,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Senior Business Analyst - AREA DATA & ANALYTICS (MILANO) - Milan
416,a_753a51ad4a3a0b705dac2c60fce479a4,Quanta,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Finance Analyst
417,a_986c89a1b98f00515cd1b84462c12c68,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Monza e Brianza
",Junior Data Engineer/Analyst
418,a_6a533c2222cc9dfc3f0b8d101c2a21f0,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Reggio Emilia
",Senior Data Analyst (m/f)
419,a_042a7ae30528064498cb3866c2771e18,Lavoropiù,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",HR SPECIALIST ORGANIZATION ANALYST (270.MB.18)
420,a_c529a17b48a95e8a7d76565745227d52,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",HR Payroll Analyst
421,a_5afbb84dd320d1ba74077a003d398dd2,,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
","SAP Business Analyst, Torino"
422,a_f1c87e5ca7c99f1802d6ae15c9f8cbca,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Milano
",Demand Planner e Retail Business Analyst
423,a_f466f3abde9aab7d23fa366dc30078b3,Adora ICT S.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Data Analyst
424,a_39fadb39d19c3ccc1a01d40ebca0e2e3,Etjca,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Provincia di Milano
",STAGE MARKETING ANALYST- EDITORIA
425,a_715f2a69bc5afcb7f4804c22df44e038,Relizont,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Martellago, Venezia
",DATA ANALYST
426,a_fda28729b8e2271b3820d971babbcfd6,Istituti Professionali,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Corso per Match Analyst
427,a_2985bd513ae5f08305c2ecda6d5b30c2,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Reporting & Monitoring Analyst - SQL
428,a_25c94a2f51dee5a520ac5afb1a3109f5,Intesa Sanpaolo,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Stage Business Analyst Business Solutions
429,a_5ab8ed9950408bff81e6bdf0bb2c7064,Intesa Sanpaolo,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
","Stage Business Analyst Telecom, Media & Technology"
430,a_2f50e07c63c24dbca410a86097496b8e,Soft Strategy s.p.a,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior Security Analyst
431,a_87dd9cdae6b436c815bc7b75e152cd73,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Data analyst & Investment Reporting Assistant
432,a_b7ae78f3eef973ade476a2fcd1adb249,Wyser,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CYBER RISK MANAGEMENT ANALYST
433,a_28b38ae05bd81e9b1a308f707444fa75,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - Sales Analyst Junior
434,a_413c52de78699417f927933294ee2e5c,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Scarperia, Firenze
",BUSINESS ANALYST
435,a_fc97534c7f785c80ca8bafe35aca8a1f,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",TIROCINANTE BUSINESS ANALYST
436,a_c4dda34a2353e01a7017338c9be60dd3,aizoOn,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Italia
",Business Analyst
437,a_87081ae3d95146a3332072faf5d43292,Integris,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",DEVELOPER/ANALYST CRM MS DYNAMICS 365
438,a_466d4ba0e6dc4ec37bda31f8796eefc7,UBI Banca,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bergamo
",UBI BANCA - CREDIT RISK MODEL DEVELOPMENT ANALYST
439,a_d92f882d5072e06248d5ee6e3d0db579,In Job,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Suzzara, Mantova
",DATA ANALYST
440,a_25cf5ec554cd5f6ca4d1d9365bc3606e,Randstad,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",DATA ANALYST
441,a_515bf90621144a19c02ea6de15d3f72c,Manpower,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Vimodrone, Milano
",DATA ANALYST
442,a_b46de22ac96c0f450555e4d4a3e16c31,Randstad,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Modena
",DATA ANALYST
443,a_51c419ad703ed266bc9e17cba7e6cf74,Gi Group,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Terranuova Bracciolini, Arezzo
",PROCUREMENT & LOGISTICS ANALYST
444,a_e83586de9e4d027596c92fcd15e2cb23,Consulthink S.p.A,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Roma
",Junior Security Analyst
445,a_065e54091c9d4d5ec08b3c8172b4d5bb,Westhouse Italia S.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Bologna
",Analyst Developer Java (m/f) Bologna
446,a_0086b019e9566a44f1e94dbf8540db2c,Michael Page,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Senior Data Analyst
447,a_d982766a162f82d0d2f3e5519d697001,AGM SOLUTIONS SRL,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Torino
",Security Analyst Junior
448,a_287843d879ba7ccf0cd853a893ffbda2,Ecoh Media S.r.l.,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",Network & Security Engineer – SOC Analyst
449,a_ce2e353634f21bb229c3302b14a1263e,Page Personnel,https://www.careerjet.it/job/176c062cc9a6a797804c21e541279621.html,"
Milano
",CATEGORIE PROTETTE - Marketing Data Analyst
